Date,Year,Month,Season,Region,Species,Count
2024/09/23,2024,9,Autumn,DE-SH,Knutt,0
2024/09/24,2024,9,Autumn,DE-SH,Alpenstrandläufer,15
2024/09/24,2024,9,Autumn,DE-SH,Austernfischer,2
2024/09/24,2024,9,Autumn,DE-SH,Knutt,2
2024/09/25,2024,9,Autumn,DE-SH,Alpenstrandläufer,1
2024/09/26,2024,9,Autumn,DE-SH,Alpenstrandläufer,3
2024/09/26,2024,9,Autumn,DE-SH,Knutt,0
2024/09/26,2024,9,Autumn,DE-SH,Austernfischer,1
2024/09/27,2024,9,Autumn,DE-SH,Knutt,11
2024/09/27,2024,9,Autumn,DE-SH,Alpenstrandläufer,19
2024/09/27,2024,9,Autumn,DE-SH,Austernfischer,2
2024/09/28,2024,9,Autumn,DE-SH,Ringelgans,10
2024/09/28,2024,9,Autumn,DE-SH,Austernfischer,1
2024/09/28,2024,9,Autumn,DE-SH,Alpenstrandläufer,16
2024/09/29,2024,9,Autumn,DE-SH,Ringelgans,0
2024/09/29,2024,9,Autumn,DE-SH,Weißwangengans,0
2024/09/29,2024,9,Autumn,DE-SH,Austernfischer,0
2024/09/29,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/30,2024,9,Autumn,DE-SH,Alpenstrandläufer,0
2024/09/30,2024,9,Autumn,DE-SH,Austernfischer,1
2024/09/30,2024,9,Autumn,DE-SH,Ringelgans,20
2024/09/30,2024,9,Autumn,DE-SH,Weißwangengans,5
2024/10/01,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/01,2024,10,Autumn,DE-SH,Weißwangengans,2
2024/10/01,2024,10,Autumn,DE-SH,Alpenstrandläufer,30
2024/10/01,2024,10,Autumn,DE-SH,Ringelgans,0
2024/10/02,2024,10,Autumn,DE-SH,Ringelgans,32
2024/10/02,2024,10,Autumn,DE-SH,Austernfischer,10
2024/10/02,2024,10,Autumn,DE-SH,Alpenstrandläufer,4
2024/10/02,2024,10,Autumn,DE-SH,Knutt,3366
2024/10/02,2024,10,Autumn,DE-SH,Weißwangengans,150
2024/10/03,2024,10,Autumn,DE-SH,Weißwangengans,0
2024/10/03,2024,10,Autumn,DE-SH,Alpenstrandläufer,10
2024/10/03,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/03,2024,10,Autumn,DE-SH,Austernfischer,100
2024/10/04,2024,10,Autumn,DE-SH,Weißwangengans,1000
2024/10/04,2024,10,Autumn,DE-SH,Alpenstrandläufer,40
2024/10/04,2024,10,Autumn,DE-SH,Ringelgans,6
2024/10/04,2024,10,Autumn,DE-SH,Austernfischer,4
2024/10/05,2024,10,Autumn,DE-SH,Weißwangengans,0
2024/10/05,2024,10,Autumn,DE-SH,Austernfischer,4
2024/10/05,2024,10,Autumn,DE-SH,Alpenstrandläufer,15
2024/10/05,2024,10,Autumn,DE-SH,Ringelgans,2
2024/10/05,2024,10,Autumn,DE-SH,Knutt,15
2024/10/06,2024,10,Autumn,DE-SH,Weißwangengans,300
2024/10/06,2024,10,Autumn,DE-SH,Austernfischer,5
2024/10/06,2024,10,Autumn,DE-SH,Ringelgans,4
2024/10/06,2024,10,Autumn,DE-SH,Alpenstrandläufer,300
2024/10/06,2024,10,Autumn,DE-SH,Knutt,0
2024/10/07,2024,10,Autumn,DE-SH,Weißwangengans,4550
2024/10/07,2024,10,Autumn,DE-SH,Austernfischer,50
2024/10/07,2024,10,Autumn,DE-SH,Alpenstrandläufer,500
2024/10/07,2024,10,Autumn,DE-SH,Ringelgans,4
2024/10/08,2024,10,Autumn,DE-SH,Weißwangengans,7
2024/10/08,2024,10,Autumn,DE-SH,Austernfischer,3
2024/10/08,2024,10,Autumn,DE-SH,Alpenstrandläufer,3
2024/10/09,2024,10,Autumn,DE-SH,Weißwangengans,58
2024/10/09,2024,10,Autumn,DE-SH,Austernfischer,75
2024/10/09,2024,10,Autumn,DE-SH,Ringelgans,6
2024/10/09,2024,10,Autumn,DE-SH,Alpenstrandläufer,26
2024/10/09,2024,10,Autumn,DE-SH,Knutt,2
2024/10/10,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/10,2024,10,Autumn,DE-SH,Ringelgans,0
2024/10/10,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/11,2024,10,Autumn,DE-SH,Austernfischer,5
2024/10/11,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/11,2024,10,Autumn,DE-SH,Weißwangengans,50
2024/10/12,2024,10,Autumn,DE-SH,Ringelgans,12
2024/10/12,2024,10,Autumn,DE-SH,Weißwangengans,70
2024/10/12,2024,10,Autumn,DE-SH,Austernfischer,3
2024/10/12,2024,10,Autumn,DE-SH,Alpenstrandläufer,8
2024/10/13,2024,10,Autumn,DE-SH,Austernfischer,2
2024/10/13,2024,10,Autumn,DE-SH,Weißwangengans,1
2024/10/13,2024,10,Autumn,DE-SH,Alpenstrandläufer,1
2024/10/13,2024,10,Autumn,DE-SH,Ringelgans,601
2024/10/14,2024,10,Autumn,DE-SH,Ringelgans,0
2024/10/14,2024,10,Autumn,DE-SH,Weißwangengans,0
2024/10/14,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/14,2024,10,Autumn,DE-SH,Alpenstrandläufer,10
2024/10/15,2024,10,Autumn,DE-SH,Weißwangengans,28
2024/10/15,2024,10,Autumn,DE-SH,Austernfischer,7
2024/10/15,2024,10,Autumn,DE-SH,Ringelgans,35
2024/10/15,2024,10,Autumn,DE-SH,Alpenstrandläufer,40
2024/10/15,2024,10,Autumn,DE-SH,Knutt,4
2024/10/16,2024,10,Autumn,DE-SH,Austernfischer,5
2024/10/16,2024,10,Autumn,DE-SH,Weißwangengans,10
2024/10/16,2024,10,Autumn,DE-SH,Alpenstrandläufer,40
2024/10/16,2024,10,Autumn,DE-SH,Ringelgans,15
2024/10/17,2024,10,Autumn,DE-SH,Austernfischer,5
2024/10/17,2024,10,Autumn,DE-SH,Alpenstrandläufer,20
2024/10/17,2024,10,Autumn,DE-SH,Knutt,2
2024/10/17,2024,10,Autumn,DE-SH,Weißwangengans,100
2024/10/17,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/18,2024,10,Autumn,DE-SH,Austernfischer,36
2024/10/18,2024,10,Autumn,DE-SH,Alpenstrandläufer,8
2024/10/18,2024,10,Autumn,DE-SH,Weißwangengans,2
2024/10/18,2024,10,Autumn,DE-SH,Ringelgans,200
2024/10/19,2024,10,Autumn,DE-SH,Weißwangengans,1
2024/10/19,2024,10,Autumn,DE-SH,Alpenstrandläufer,200
2024/10/19,2024,10,Autumn,DE-SH,Austernfischer,250
2024/10/19,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/20,2024,10,Autumn,DE-SH,Weißwangengans,100
2024/10/20,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/20,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/20,2024,10,Autumn,DE-SH,Ringelgans,1000
2024/10/20,2024,10,Autumn,DE-SH,Knutt,40
2024/10/21,2024,10,Autumn,DE-SH,Weißwangengans,32
2024/10/21,2024,10,Autumn,DE-SH,Ringelgans,25
2024/10/21,2024,10,Autumn,DE-SH,Austernfischer,800
2024/10/21,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/22,2024,10,Autumn,DE-SH,Austernfischer,3
2024/10/22,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/22,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/22,2024,10,Autumn,DE-SH,Weißwangengans,10
2024/10/23,2024,10,Autumn,DE-SH,Alpenstrandläufer,1
2024/10/23,2024,10,Autumn,DE-SH,Austernfischer,1
2024/10/23,2024,10,Autumn,DE-SH,Weißwangengans,250
2024/10/24,2024,10,Autumn,DE-SH,Austernfischer,4
2024/10/24,2024,10,Autumn,DE-SH,Alpenstrandläufer,2
2024/10/24,2024,10,Autumn,DE-SH,Ringelgans,3
2024/10/25,2024,10,Autumn,DE-SH,Weißwangengans,38
2024/10/25,2024,10,Autumn,DE-SH,Austernfischer,16
2024/10/25,2024,10,Autumn,DE-SH,Alpenstrandläufer,135
2024/10/25,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/26,2024,10,Autumn,DE-SH,Alpenstrandläufer,1
2024/10/26,2024,10,Autumn,DE-SH,Weißwangengans,1000
2024/10/26,2024,10,Autumn,DE-SH,Austernfischer,2
2024/10/26,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/27,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/27,2024,10,Autumn,DE-SH,Knutt,1
2024/10/27,2024,10,Autumn,DE-SH,Weißwangengans,30
2024/10/27,2024,10,Autumn,DE-SH,Ringelgans,15
2024/10/27,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/28,2024,10,Autumn,DE-SH,Alpenstrandläufer,2
2024/10/28,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/28,2024,10,Autumn,DE-SH,Ringelgans,1
2024/10/29,2024,10,Autumn,DE-SH,Ringelgans,0
2024/10/29,2024,10,Autumn,DE-SH,Weißwangengans,0
2024/10/29,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/29,2024,10,Autumn,DE-SH,Alpenstrandläufer,1
2024/10/30,2024,10,Autumn,DE-SH,Ringelgans,0
2024/10/30,2024,10,Autumn,DE-SH,Knutt,0
2024/10/30,2024,10,Autumn,DE-SH,Alpenstrandläufer,0
2024/10/30,2024,10,Autumn,DE-SH,Weißwangengans,1
2024/10/30,2024,10,Autumn,DE-SH,Austernfischer,1
2024/10/31,2024,10,Autumn,DE-SH,Alpenstrandläufer,1
2024/10/31,2024,10,Autumn,DE-SH,Austernfischer,0
2024/10/31,2024,10,Autumn,DE-SH,Weißwangengans,500
2024/10/31,2024,10,Autumn,DE-SH,Ringelgans,34
2024/11/01,2024,11,Autumn,DE-SH,Austernfischer,1
2024/11/01,2024,11,Autumn,DE-SH,Weißwangengans,0
2024/11/01,2024,11,Autumn,DE-SH,Alpenstrandläufer,0
2024/11/01,2024,11,Autumn,DE-SH,Ringelgans,0
2024/11/02,2024,11,Autumn,DE-SH,Weißwangengans,11
2024/11/02,2024,11,Autumn,DE-SH,Ringelgans,1
2024/11/02,2024,11,Autumn,DE-SH,Alpenstrandläufer,0
2024/11/02,2024,11,Autumn,DE-SH,Austernfischer,0
2024/11/03,2024,11,Autumn,DE-SH,Austernfischer,2
2024/11/03,2024,11,Autumn,DE-SH,Ringelgans,4
2024/11/03,2024,11,Autumn,DE-SH,Weißwangengans,0
2024/11/03,2024,11,Autumn,DE-SH,Alpenstrandläufer,0
2024/11/04,2024,11,Autumn,DE-SH,Weißwangengans,1
2024/11/05,2024,11,Autumn,DE-SH,Weißwangengans,2
2024/11/05,2024,11,Autumn,DE-SH,Austernfischer,2
2024/11/05,2024,11,Autumn,DE-SH,Ringelgans,8
2024/11/06,2024,11,Autumn,DE-SH,Weißwangengans,12
2024/11/06,2024,11,Autumn,DE-SH,Austernfischer,8
2024/11/08,2024,11,Autumn,DE-SH,Weißwangengans,7
2024/11/09,2024,11,Autumn,DE-SH,Weißwangengans,0
2024/11/09,2024,11,Autumn,DE-SH,Alpenstrandläufer,20
2024/11/09,2024,11,Autumn,DE-SH,Austernfischer,0
2024/11/10,2024,11,Autumn,DE-SH,Weißwangengans,15
2024/11/11,2024,11,Autumn,DE-SH,Weißwangengans,30
2024/11/12,2024,11,Autumn,DE-SH,Ringelgans,15
2024/11/12,2024,11,Autumn,DE-SH,Weißwangengans,150
2024/11/12,2024,11,Autumn,DE-SH,Alpenstrandläufer,1
2024/11/14,2024,11,Autumn,DE-SH,Ringelgans,4
2024/11/14,2024,11,Autumn,DE-SH,Weißwangengans,0
2024/11/15,2024,11,Autumn,DE-SH,Weißwangengans,1
2024/11/15,2024,11,Autumn,DE-SH,Austernfischer,1
2024/11/15,2024,11,Autumn,DE-SH,Alpenstrandläufer,50
2024/11/16,2024,11,Autumn,DE-SH,Weißwangengans,140
2024/11/16,2024,11,Autumn,DE-SH,Alpenstrandläufer,25
2024/11/16,2024,11,Autumn,DE-SH,Austernfischer,2
2024/11/20,2024,11,Autumn,DE-SH,Weißwangengans,3000
2024/11/21,2024,11,Autumn,DE-SH,Weißwangengans,5
2024/11/23,2024,11,Autumn,DE-SH,Weißwangengans,1
2024/11/24,2024,11,Autumn,DE-SH,Weißwangengans,500
2024/11/26,2024,11,Autumn,DE-SH,Weißwangengans,15
2024/11/27,2024,11,Autumn,DE-SH,Austernfischer,2
2024/11/28,2024,11,Autumn,DE-SH,Alpenstrandläufer,10
2024/11/28,2024,11,Autumn,DE-SH,Weißwangengans,2500
2024/11/29,2024,11,Autumn,DE-SH,Weißwangengans,900
2024/11/30,2024,11,Autumn,DE-SH,Weißwangengans,1
2025/03/01,2025,3,Spring,DE-SH,Weißwangengans,300
2025/03/01,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/01,2025,3,Spring,DE-SH,Alpenstrandläufer,5
2025/03/01,2025,3,Spring,DE-SH,Ringelgans,4
2025/03/02,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/02,2025,3,Spring,DE-SH,Weißwangengans,1000
2025/03/04,2025,3,Spring,DE-SH,Weißwangengans,0
2025/03/04,2025,3,Spring,DE-SH,Austernfischer,0
2025/03/04,2025,3,Spring,DE-SH,Ringelgans,15
2025/03/04,2025,3,Spring,DE-SH,Knutt,0
2025/03/04,2025,3,Spring,DE-SH,Alpenstrandläufer,0
2025/03/05,2025,3,Spring,DE-SH,Ringelgans,376
2025/03/05,2025,3,Spring,DE-SH,Weißwangengans,1
2025/03/05,2025,3,Spring,DE-SH,Austernfischer,206
2025/03/05,2025,3,Spring,DE-SH,Knutt,14
2025/03/05,2025,3,Spring,DE-SH,Alpenstrandläufer,325
2025/03/06,2025,3,Spring,DE-SH,Austernfischer,40
2025/03/07,2025,3,Spring,DE-SH,Ringelgans,40
2025/03/07,2025,3,Spring,DE-SH,Weißwangengans,600
2025/03/07,2025,3,Spring,DE-SH,Austernfischer,200
2025/03/07,2025,3,Spring,DE-SH,Knutt,20
2025/03/07,2025,3,Spring,DE-SH,Alpenstrandläufer,3120
2025/03/08,2025,3,Spring,DE-SH,Ringelgans,2
2025/03/08,2025,3,Spring,DE-SH,Weißwangengans,5000
2025/03/08,2025,3,Spring,DE-SH,Austernfischer,200
2025/03/08,2025,3,Spring,DE-SH,Knutt,0
2025/03/08,2025,3,Spring,DE-SH,Alpenstrandläufer,7500
2025/03/09,2025,3,Spring,DE-SH,Weißwangengans,3
2025/03/09,2025,3,Spring,DE-SH,Ringelgans,1
2025/03/09,2025,3,Spring,DE-SH,Austernfischer,0
2025/03/09,2025,3,Spring,DE-SH,Alpenstrandläufer,0
2025/03/11,2025,3,Spring,DE-SH,Weißwangengans,3
2025/03/11,2025,3,Spring,DE-SH,Austernfischer,1
2025/03/12,2025,3,Spring,DE-SH,Weißwangengans,300
2025/03/12,2025,3,Spring,DE-SH,Austernfischer,10
2025/03/13,2025,3,Spring,DE-SH,Weißwangengans,300
2025/03/13,2025,3,Spring,DE-SH,Austernfischer,21
2025/03/14,2025,3,Spring,DE-SH,Alpenstrandläufer,1
2025/03/14,2025,3,Spring,DE-SH,Ringelgans,4
2025/03/14,2025,3,Spring,DE-SH,Weißwangengans,3
2025/03/14,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/15,2025,3,Spring,DE-SH,Alpenstrandläufer,23
2025/03/15,2025,3,Spring,DE-SH,Weißwangengans,3
2025/03/15,2025,3,Spring,DE-SH,Austernfischer,0
2025/03/16,2025,3,Spring,DE-SH,Weißwangengans,3
2025/03/16,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/17,2025,3,Spring,DE-SH,Austernfischer,1
2025/03/17,2025,3,Spring,DE-SH,Ringelgans,1
2025/03/18,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/18,2025,3,Spring,DE-SH,Weißwangengans,1
2025/03/20,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/20,2025,3,Spring,DE-SH,Ringelgans,12
2025/03/20,2025,3,Spring,DE-SH,Weißwangengans,3000
2025/03/20,2025,3,Spring,DE-SH,Alpenstrandläufer,1
2025/03/21,2025,3,Spring,DE-SH,Ringelgans,100
2025/03/21,2025,3,Spring,DE-SH,Weißwangengans,50
2025/03/21,2025,3,Spring,DE-SH,Austernfischer,50
2025/03/22,2025,3,Spring,DE-SH,Weißwangengans,1000
2025/03/22,2025,3,Spring,DE-SH,Austernfischer,10
2025/03/22,2025,3,Spring,DE-SH,Alpenstrandläufer,3
2025/03/23,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/23,2025,3,Spring,DE-SH,Weißwangengans,0
2025/03/23,2025,3,Spring,DE-SH,Alpenstrandläufer,5
2025/03/23,2025,3,Spring,DE-SH,Ringelgans,80
2025/03/25,2025,3,Spring,DE-SH,Austernfischer,1
2025/03/25,2025,3,Spring,DE-SH,Weißwangengans,0
2025/03/25,2025,3,Spring,DE-SH,Alpenstrandläufer,0
2025/03/27,2025,3,Spring,DE-SH,Alpenstrandläufer,10
2025/03/27,2025,3,Spring,DE-SH,Weißwangengans,568
2025/03/27,2025,3,Spring,DE-SH,Austernfischer,4
2025/03/28,2025,3,Spring,DE-SH,Austernfischer,5
2025/03/28,2025,3,Spring,DE-SH,Weißwangengans,2
2025/03/28,2025,3,Spring,DE-SH,Ringelgans,10
2025/03/28,2025,3,Spring,DE-SH,Alpenstrandläufer,200
2025/03/29,2025,3,Spring,DE-SH,Weißwangengans,300
2025/03/29,2025,3,Spring,DE-SH,Austernfischer,10
2025/03/29,2025,3,Spring,DE-SH,Alpenstrandläufer,10
2025/03/30,2025,3,Spring,DE-SH,Austernfischer,2
2025/03/30,2025,3,Spring,DE-SH,Weißwangengans,10
2025/03/31,2025,3,Spring,DE-SH,Ringelgans,463
2025/03/31,2025,3,Spring,DE-SH,Austernfischer,8
2025/03/31,2025,3,Spring,DE-SH,Weißwangengans,100
2025/03/31,2025,3,Spring,DE-SH,Alpenstrandläufer,150
2025/04/01,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/01,2025,4,Spring,DE-SH,Weißwangengans,300
2025/04/01,2025,4,Spring,DE-SH,Alpenstrandläufer,2
2025/04/01,2025,4,Spring,DE-SH,Ringelgans,576
2025/04/02,2025,4,Spring,DE-SH,Ringelgans,150
2025/04/02,2025,4,Spring,DE-SH,Austernfischer,5
2025/04/02,2025,4,Spring,DE-SH,Alpenstrandläufer,221
2025/04/02,2025,4,Spring,DE-SH,Weißwangengans,2000
2025/04/03,2025,4,Spring,DE-SH,Alpenstrandläufer,36
2025/04/03,2025,4,Spring,DE-SH,Weißwangengans,2004
2025/04/03,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/03,2025,4,Spring,DE-SH,Ringelgans,25
2025/04/04,2025,4,Spring,DE-SH,Ringelgans,1000
2025/04/04,2025,4,Spring,DE-SH,Austernfischer,800
2025/04/04,2025,4,Spring,DE-SH,Knutt,5
2025/04/04,2025,4,Spring,DE-SH,Alpenstrandläufer,30
2025/04/04,2025,4,Spring,DE-SH,Weißwangengans,500
2025/04/05,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/05,2025,4,Spring,DE-SH,Austernfischer,0
2025/04/05,2025,4,Spring,DE-SH,Ringelgans,20
2025/04/05,2025,4,Spring,DE-SH,Knutt,1000
2025/04/05,2025,4,Spring,DE-SH,Alpenstrandläufer,200
2025/04/06,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/06,2025,4,Spring,DE-SH,Weißwangengans,15
2025/04/07,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/07,2025,4,Spring,DE-SH,Weißwangengans,500
2025/04/08,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/09,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/09,2025,4,Spring,DE-SH,Weißwangengans,1
2025/04/10,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/11,2025,4,Spring,DE-SH,Austernfischer,5
2025/04/11,2025,4,Spring,DE-SH,Ringelgans,2
2025/04/11,2025,4,Spring,DE-SH,Weißwangengans,7
2025/04/12,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/12,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/12,2025,4,Spring,DE-SH,Alpenstrandläufer,4
2025/04/12,2025,4,Spring,DE-SH,Ringelgans,0
2025/04/13,2025,4,Spring,DE-SH,Weißwangengans,200
2025/04/13,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/13,2025,4,Spring,DE-SH,Ringelgans,0
2025/04/13,2025,4,Spring,DE-SH,Knutt,0
2025/04/13,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/14,2025,4,Spring,DE-SH,Austernfischer,0
2025/04/14,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/14,2025,4,Spring,DE-SH,Ringelgans,5
2025/04/14,2025,4,Spring,DE-SH,Alpenstrandläufer,3
2025/04/14,2025,4,Spring,DE-SH,Knutt,0
2025/04/15,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/15,2025,4,Spring,DE-SH,Weißwangengans,1
2025/04/15,2025,4,Spring,DE-SH,Ringelgans,0
2025/04/15,2025,4,Spring,DE-SH,Knutt,0
2025/04/15,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/16,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/16,2025,4,Spring,DE-SH,Austernfischer,4
2025/04/16,2025,4,Spring,DE-SH,Ringelgans,50
2025/04/16,2025,4,Spring,DE-SH,Knutt,0
2025/04/16,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/17,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/18,2025,4,Spring,DE-SH,Weißwangengans,100
2025/04/18,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/18,2025,4,Spring,DE-SH,Ringelgans,500
2025/04/18,2025,4,Spring,DE-SH,Knutt,50
2025/04/18,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/19,2025,4,Spring,DE-SH,Austernfischer,1
2025/04/19,2025,4,Spring,DE-SH,Weißwangengans,100
2025/04/19,2025,4,Spring,DE-SH,Ringelgans,1
2025/04/19,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/20,2025,4,Spring,DE-SH,Weißwangengans,5000
2025/04/20,2025,4,Spring,DE-SH,Austernfischer,25
2025/04/20,2025,4,Spring,DE-SH,Ringelgans,180
2025/04/20,2025,4,Spring,DE-SH,Alpenstrandläufer,4
2025/04/20,2025,4,Spring,DE-SH,Knutt,2
2025/04/21,2025,4,Spring,DE-SH,Austernfischer,2
2025/04/21,2025,4,Spring,DE-SH,Ringelgans,2
2025/04/21,2025,4,Spring,DE-SH,Knutt,0
2025/04/21,2025,4,Spring,DE-SH,Alpenstrandläufer,0
2025/04/21,2025,4,Spring,DE-SH,Weißwangengans,3000
2025/04/22,2025,4,Spring,DE-SH,Austernfischer,1
2025/04/22,2025,4,Spring,DE-SH,Weißwangengans,6
2025/04/22,2025,4,Spring,DE-SH,Knutt,20
2025/04/22,2025,4,Spring,DE-SH,Alpenstrandläufer,20
2025/04/23,2025,4,Spring,DE-SH,Weißwangengans,1000
2025/04/23,2025,4,Spring,DE-SH,Ringelgans,80
2025/04/23,2025,4,Spring,DE-SH,Austernfischer,30
2025/04/24,2025,4,Spring,DE-SH,Weißwangengans,2000
2025/04/24,2025,4,Spring,DE-SH,Austernfischer,7
2025/04/24,2025,4,Spring,DE-SH,Ringelgans,13
2025/04/24,2025,4,Spring,DE-SH,Alpenstrandläufer,4
2025/04/25,2025,4,Spring,DE-SH,Austernfischer,8
2025/04/25,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/25,2025,4,Spring,DE-SH,Alpenstrandläufer,2000
2025/04/26,2025,4,Spring,DE-SH,Weißwangengans,100
2025/04/26,2025,4,Spring,DE-SH,Alpenstrandläufer,2
2025/04/26,2025,4,Spring,DE-SH,Austernfischer,6
2025/04/27,2025,4,Spring,DE-SH,Austernfischer,5
2025/04/27,2025,4,Spring,DE-SH,Weißwangengans,500
2025/04/27,2025,4,Spring,DE-SH,Alpenstrandläufer,4
2025/04/27,2025,4,Spring,DE-SH,Ringelgans,2
2025/04/28,2025,4,Spring,DE-SH,Austernfischer,1
2025/04/28,2025,4,Spring,DE-SH,Weißwangengans,20
2025/04/28,2025,4,Spring,DE-SH,Knutt,20000
2025/04/28,2025,4,Spring,DE-SH,Ringelgans,0
2025/04/28,2025,4,Spring,DE-SH,Alpenstrandläufer,20
2025/04/29,2025,4,Spring,DE-SH,Austernfischer,1
2025/04/29,2025,4,Spring,DE-SH,Ringelgans,8
2025/04/29,2025,4,Spring,DE-SH,Weißwangengans,1000
2025/04/30,2025,4,Spring,DE-SH,Austernfischer,4
2025/04/30,2025,4,Spring,DE-SH,Weißwangengans,0
2025/04/30,2025,4,Spring,DE-SH,Knutt,1
2025/04/30,2025,4,Spring,DE-SH,Alpenstrandläufer,3
2025/04/30,2025,4,Spring,DE-SH,Ringelgans,50
2025/05/01,2025,5,Spring,DE-SH,Weißwangengans,120
2025/05/01,2025,5,Spring,DE-SH,Austernfischer,3
2025/05/01,2025,5,Spring,DE-SH,Alpenstrandläufer,5
2025/05/01,2025,5,Spring,DE-SH,Ringelgans,300
2025/05/01,2025,5,Spring,DE-SH,Knutt,4000
2025/05/02,2025,5,Spring,DE-SH,Weißwangengans,10000
2025/05/02,2025,5,Spring,DE-SH,Austernfischer,7
2025/05/02,2025,5,Spring,DE-SH,Ringelgans,200
2025/05/02,2025,5,Spring,DE-SH,Alpenstrandläufer,3000
2025/05/02,2025,5,Spring,DE-SH,Knutt,4000
2025/05/03,2025,5,Spring,DE-SH,Alpenstrandläufer,0
2025/05/03,2025,5,Spring,DE-SH,Ringelgans,3
2025/05/03,2025,5,Spring,DE-SH,Austernfischer,0
2025/05/03,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/03,2025,5,Spring,DE-SH,Knutt,100
2025/05/04,2025,5,Spring,DE-SH,Austernfischer,0
2025/05/04,2025,5,Spring,DE-SH,Ringelgans,15
2025/05/04,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/05,2025,5,Spring,DE-SH,Weißwangengans,30
2025/05/05,2025,5,Spring,DE-SH,Austernfischer,20
2025/05/05,2025,5,Spring,DE-SH,Knutt,500
2025/05/05,2025,5,Spring,DE-SH,Alpenstrandläufer,800
2025/05/06,2025,5,Spring,DE-SH,Austernfischer,2
2025/05/06,2025,5,Spring,DE-SH,Weißwangengans,10
2025/05/06,2025,5,Spring,DE-SH,Ringelgans,0
2025/05/06,2025,5,Spring,DE-SH,Knutt,1
2025/05/07,2025,5,Spring,DE-SH,Weißwangengans,25
2025/05/07,2025,5,Spring,DE-SH,Austernfischer,15
2025/05/07,2025,5,Spring,DE-SH,Ringelgans,500
2025/05/07,2025,5,Spring,DE-SH,Alpenstrandläufer,50
2025/05/08,2025,5,Spring,DE-SH,Ringelgans,29
2025/05/08,2025,5,Spring,DE-SH,Weißwangengans,150
2025/05/08,2025,5,Spring,DE-SH,Austernfischer,7
2025/05/08,2025,5,Spring,DE-SH,Alpenstrandläufer,4
2025/05/08,2025,5,Spring,DE-SH,Knutt,10
2025/05/09,2025,5,Spring,DE-SH,Ringelgans,300
2025/05/09,2025,5,Spring,DE-SH,Austernfischer,4
2025/05/09,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/09,2025,5,Spring,DE-SH,Alpenstrandläufer,70
2025/05/09,2025,5,Spring,DE-SH,Knutt,20
2025/05/10,2025,5,Spring,DE-SH,Weißwangengans,0
2025/05/10,2025,5,Spring,DE-SH,Austernfischer,1
